Song Name,Song ID,Genres,Main Genres
Seven Nation Army,3dPQuX8Gs42Y7b454ybpMR,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']","['Blues Music', 'Rock Music']"
Hey Ya!,2PpruBYCo4H7WOBJ7Q2EwM,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",['Hip hop Music']
Numb,2nLtzopw4rPReszdYBJU6h,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
In Da Club,4RY96Asd9IefaL3X4LOLZ8,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']","['Hip hop Music', 'Pop Music']"
Bring Me To Life,0COqiPhxzoWICwFCS4eZcp,['alternative metal'],[]
Crazy In Love (feat. Jay-Z),5IVuqXILoxVWvWEPm82Jxr,"['pop', 'r&b']",['Pop Music']
Toxic,6I9VzXrHxO9rA9A5euc8Ak,"['dance pop', 'pop']",['Pop Music']
Dile,69Ej1xrGjOcHvIMtMKxK0G,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']","['Hip hop Music', 'Reggae Music', 'Pop Music']"
21 Questions,41bIQPBE1lFN0mmw6Lmssz,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']","['Hip hop Music', 'Pop Music']"
Ocean Avenue,23oxJmDc1V9uLUSmN2LIvx,"['alternative metal', 'pop punk', 'post-grunge', 'socal pop punk']",['Pop Music']
I Miss You,1oTo3ijRbaDAtrjJrGAPSw,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']","['Pop Music', 'Rock Music']"
Many Men (Wish Death),2I9foKseoFQh07p6sD2voE,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']","['Hip hop Music', 'Pop Music']"
If I Ain't Got You,3XVBdLihbNbxUwZosxcGuJ,"['neo soul', 'pop', 'r&b']",['Pop Music']
I Hate Everything About You,0M955bMOoilikPXwKLYpoi,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']",['Rock Music']
The Reason,77loZpT5Y5PRP1S451P9Yz,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']","['Pop Music', 'Rock Music']"
Faint,4Yf5bqU3NK4kNOypcrLYwU,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
Stacy's Mom,27L8sESb3KR79asDUBu8nW,"['pop rock', 'power pop']","['Pop Music', 'Rock Music']"
Pa' Que Retozen,5YJ4BVvTFmVCxUyhKejHfR,"['latin hip hop', 'rap boricua', 'reggaeton', 'trap latino', 'urbano latino']","['Hip hop Music', 'Reggae Music']"
Suga Suga,6Nq5lE0CeOAAAqN4qhkbZU,"['chicano rap', 'latin hip hop', 'pop rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']","['Hip hop Music', 'Pop Music']"
What Was I Thinkin',0r8iDf65NHgFgZOGLwj5r8,"['contemporary country', 'country', 'country road', 'modern country rock']","['Country Music', 'Rock Music']"
Reptilia,57Xjny5yNzAcsxnusKmAfA,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",['Rock Music']
Closing Time,1A5V1sxyCLpKJezp75tUXn,"['pop rock', 'post-grunge']","['Pop Music', 'Rock Music']"
Are You Gonna Be My Girl,305WCRhhS10XUcH6AEwZk6,"['garage rock', 'modern rock', 'pop rock']","['Pop Music', 'Rock Music']"
I Stand Alone,44NRdYQw7P0GWuiunRv3hr,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",[]
P.I.M.P.,2D1hlMwWWXpkc3CZJ5U351,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']","['Hip hop Music', 'Pop Music']"
The Way You Move,5z7mYFfhw6N6f23VwrokJD,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",['Hip hop Music']
Where Is The Love?,0xmjwnQ3FNE6HuWCt2nHdZ,"['dance pop', 'pop', 'pop rap']",['Pop Music']
Somewhere I Belong,3agtg0x11wPvLIWkYR39nZ,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
Lying from You,3BmjRmFTESgWZLPSVGp8aG,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
Someday,7hm4HTk9encxT0LYC0J6oI,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",['Rock Music']
Red Dirt Road,3EZzghqykkfOB0Z8d0kTSt,"['contemporary country', 'country', 'country road']",['Country Music']
Roses,3vv9phIu6Y1vX3jcqaGz5Z,"['electropop', 'pop']",['Pop Music']
Behind Blue Eyes,1MTQHCpraD4S8g5PAFKzoj,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
Always On Time,2lXJr5BkUPZpQUV2ZGN1Wv,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']","['Hip hop Music', 'Pop Music']"
El Águila Blanca,0crJsMs5FmnMHvQG1itkc0,"['banda', 'corrido', 'musica bajacaliforniana', 'musica mexicana', 'norteno']",[]
Maps,4gbVRS8gloEluzf0GzDOFc,['pop'],['Pop Music']
45,420JGkyLfLUZcgBHKiIK9v,"['alternative metal', 'nu metal', 'post-grunge']",[]
Right Thurr,0l3GEbH3CviUytD6iX4wzg,"['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'southern hip hop']","['Hip hop Music', 'Pop Music']"
I Hate Everything About You,0M955bMOoilikPXwKLYpoi,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']",['Rock Music']
Going Under,3UygY7qW2cvG9Llkay6i1i,['alternative metal'],[]
Rock Wit U (Awww Baby),6pWzCKTrKrwbUPzY8RLCoP,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",['Pop Music']
Kokomo,5qHYXcVvc9xsFB2uH7GpMN,"['baroque pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']","['Folk Music', 'Pop Music', 'Rock Music']"
So Far Away,6FOpPA0a80RuBqqgDozvja,"['alternative metal', 'nu metal', 'post-grunge']",[]
Soul to Squeeze,3arKRnq9OUd7yq6LRwVW8I,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",['Rock Music']
Slow Motion,6ihObRBTB8xdSH2mlERtOX,"['bounce', 'crunk', 'dirty south rap', 'new orleans rap', 'southern hip hop', 'trap']",['Hip hop Music']
Feeling This,26AYR77170U49cMcXB7aRV,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']","['Pop Music', 'Rock Music']"
My Immortal,4UzVcXufOhGUwF56HT7b8M,['alternative metal'],[]
Breaking the Habit,6n8TMVyFKoUmDc4apxceRD,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
Suds in the Bucket,6NhpIdjYoufuNNlBsgOztc,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",['Country Music']
Sway,2ajUl8lBLAXOXNpG4NEPMz,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']","['Jazz Music', 'Pop Music']"
Just Like You,0CA3RxBx2xSQXPfpmUBK1v,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']",['Rock Music']
Unholy Confessions,78XFPcFYN8YFOHjtVwnPsl,"['alternative metal', 'nu metal']",[]
Baby Boy (feat. Sean Paul),4WY3HyGXsWqjFRCVD6gnTe,"['pop', 'r&b']",['Pop Music']
Can't Take My Eyes off You,0bfvHnWWOeU1U5XeKyVLbW,"['adult standards', 'bubblegum pop', 'lounge', 'rock-and-roll']","['Pop Music', 'Rock Music']"
Meant to Live,2md2i5QvelRFnafpnd6LOg,"['ccm', 'christian alternative rock', 'christian music']",['Rock Music']
Such Great Heights - Remastered,4G21jWo0Cm6lOIUNnZ2mUI,"['chamber pop', 'indie rock', 'indietronica', 'seattle indie']","['Pop Music', 'Rock Music']"
Y'all Want a Single,2WSWm0zlL3CJRACHS5KXbB,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
Collie Man,0psXs0SxH2hGnJoj8C2fFf,"['reggae fusion', 'reggae rock']","['Reggae Music', 'Rock Music']"
I Believe in a Thing Called Love,756CJtQRFSxEx9jV4P9hpA,"['glam metal', 'hard rock']",['Rock Music']
If I Can't,7JeKXMQKm6GoLGTkNy2jZ0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']","['Hip hop Music', 'Pop Music']"
Frontin' (feat. Jay-Z) - Club Mix,0iFOG4Ki9aDmJUYUFHQlPG,"['dance pop', 'pop']",['Pop Music']
Stillborn,3tS1VMpxp9bLn46Cyh09el,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal']",['Rock Music']
Until the Day I Die,0DKNNR9iDjwfCEpMiFXMJq,"['neon pop punk', 'pop punk', 'screamo']",['Pop Music']
I Don't Want to Be,4vl2zwXsTmAxgu9iY0g6UK,"['neo mellow', 'pop rock']","['Pop Music', 'Rock Music']"
Let's Get It Started - Spike Mix,4hfIVhq0F0zFUcrbecsYmo,"['dance pop', 'pop', 'pop rap']",['Pop Music']
Daughters,5FPnjikbwlDMULCCCa6ZCJ,"['neo mellow', 'singer-songwriter']",[]
Ignition - Remix,5dNfHmqgr128gMY2tc5CeJ,[],[]
Naughty Girl,0YGQ3hZcRLC5YX7o0hdmHg,"['pop', 'r&b']",['Pop Music']
Grand Theft Autumn / Where Is Your Boy,3JOdLCIBzQYwHIvpN3isVf,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']","['Pop Music', 'Rock Music']"
Into You (feat. Tamia),0yHConG49418wPs8UfAt44,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']","['Hip hop Music', 'Pop Music']"
99 Problems,7sLpSWxQazJzDVG6YGzlVs,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']","['Hip hop Music', 'Pop Music']"
Vete Ya,3gqgSM82j6NMAj4Jllr06T,"['banda', 'corrido', 'musica mexicana', 'musica sonorense', 'norteno', 'sierreno']",[]
Where The Hood At,6RUpJeXT6U4SPEafnr9Wr7,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",['Hip hop Music']
Simple Man - Rock Version,6WXdlIUbsqFSS6T63eCBxx,"['alternative metal', 'nu metal', 'post-grunge']",[]
Dirt Off Your Shoulder,3IrkbGQCoEPAkzJ0Tkv8nm,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']","['Hip hop Music', 'Pop Music']"
The Boys of Summer,4gvea7UlDkAvsJBPZAd4oB,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",['Rock Music']
Patiently Waiting,3ORfa5ilEthp2U0TRcv7kv,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']","['Hip hop Music', 'Pop Music']"
I Love This Bar,32jHB7W9b08OTorAqR0cJo,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",['Country Music']
Next Levels,58MeeOMk6PMQxXWY9YCNPD,['alternative hip hop'],['Hip hop Music']
100 Years,2lFlveK1y13WWp3vnQtrr3,"['neo mellow', 'piano rock', 'pop rock']","['Pop Music', 'Rock Music']"
So Gone,6BIcjFZIVDZxNAcofRFPx4,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",['Pop Music']
"La leçon particulière - Bande originale du film ""La leçon particulière""",4OWa2dOlmtvMDhFrFL0QA1,"['classic soundtrack', 'french soundtrack', 'vintage french electronic']",['Electronic Music']
Más Que Tu Amigo,1Vy7WUJubV9JEoebuJ9dfe,"['grupera', 'latin pop', 'musica mexicana', 'ranchera']",['Pop Music']
You Don't Know My Name,6LGwYMXXgURfaequXipzHx,"['neo soul', 'pop', 'r&b']",['Pop Music']
Eres,6rOy9SIawgruuIWLP5divC,"['musica mexicana', 'norteno', 'norteno-sax']",[]
Salt Shaker,4Kd0FzFpOgIGxlBl4HXuFn,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",['Hip hop Music']
Hands Down,6yVSp9H2STyLeOs7pjy2w4,"['emo', 'neon pop punk', 'pop punk']",['Pop Music']
Shake Ya Tailfeather - Radio Edit,4TJduXYW1Pg96EDNnfiwxJ,"['dirty south rap', 'st louis rap']",[]
Dale Don Dale,1PZrHbJjt5t7dP9OGRxcD0,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']","['Hip hop Music', 'Reggae Music', 'Pop Music']"
I'm Gonna Be (500 Miles),67iAlVNDDdddxqSD2EZhFs,"['celtic rock', 'scottish rock']",['Rock Music']
12:51,6Yu1OL8I0D4vjOzYdsXYGK,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",['Rock Music']
Dangerously In Love,0KFuXEdOp5QfIfxHR6TJSm,"['pop', 'r&b']",['Pop Music']
Only One,0gZp88SA5OcujHLDGkxtI3,"['alternative metal', 'pop punk', 'post-grunge', 'socal pop punk']",['Pop Music']
I Don't Wanna Be Me,4eGHEHqoDMMejzPhRFTc7p,"['alternative metal', 'gothic metal', 'industrial metal', 'industrial rock', 'metal', 'nu metal']",['Rock Music']
Dance with Me,3D0fUBloGwPcLGLyheGWXu,"['soft rock', 'yacht rock']",['Rock Music']
It's My Life,0v1XpBHnsbkCn7iJ9Ucr1l,"['glam metal', 'rock']",['Rock Music']
Long Black Train,2HqCaO7BV010qXS5FuiTED,"['contemporary country', 'country', 'country road']",['Country Music']
Move Your Feet,4jacsL77ZYnpInmTtUBaJW,['danish pop'],['Pop Music']
Mud on the Tires,4AQWKGBWTR7fVuUKxi5sKE,"['contemporary country', 'country', 'country road']",['Country Music']
"Me, Myself and I",6XsT5UGfpaFeHQf5LRIy4W,"['pop', 'r&b']",['Pop Music']
Needles and Pins,1oTKnx7AgEhA5wUs3Z8rrr,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",['Rock Music']
Collide,5kY2DRIom6dcVZbQb1SAX8,"['pop r&b', 'r&b']",['Pop Music']
Figured You Out,1Yuim9eHBfG8YUJII28XDF,"['alternative metal', 'canadian rock', 'post-grunge']",['Rock Music']
Gangsta Nation,65iyI1iybyv5ecsfBHSdUf,"['g funk', 'gangster rap', 'west coast rap']",[]
Right Now,5Ravsw8TmHN5wBiYPPYUFw,['dance pop'],['Pop Music']
How Do I Live,7BD50ATrF3Vab5FQy7vtK8,"['country', 'country dawn', 'country road']",['Country Music']
Minerva,1gzWd0ILFaCoHUfQSkCIvl,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",['Rock Music']
No Letting Go,5dWfl2PBpKHpBVdz95wxK1,"['dancehall', 'reggae fusion']",['Reggae Music']
El Indio Enamorado,77Yhcsal6ceWoLqYbDCeaZ,"['cumbia sonorense', 'musica sonorense', 'tecnobanda', 'tejano']",[]
The Outsider,6CqYhhUPJORx1vvdTNc8jv,"['alternative metal', 'alternative rock', 'nu metal', 'rock', 'supergroup']",['Rock Music']
Drinkin' Bone,7BB3emVX0QaFVddCHiO9wt,"['contemporary country', 'country', 'country road']",['Country Music']
Nothing On But The Radio,3SRuODYNV4j2ckkJ9Samju,"['contemporary country', 'country', 'country road']",['Country Music']
Que Lloro,62clthR0fZmLbxeqxVJatQ,"['latin arena pop', 'latin pop', 'mexican pop']",['Pop Music']
White Flag,3adnLFXKO5rC1lhUNSeg3N,"['dance pop', 'europop', 'lilith', 'neo mellow', 'pop rock']","['Pop Music', 'Rock Music']"
Girl's Not Grey,3fttmSWGThBQTNkuHMoCTN,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'screamo']",['Pop Music']
Whiskey Lullaby (feat. Alison Krauss),4BXkf6yww23Vdju7E1fUrn,"['contemporary country', 'country', 'country road']",['Country Music']
"Quizás Si, Quizás No",2xVueNhj6UehdAPDBWK7DN,"['banda', 'grupera', 'gruperas inmortales', 'grupero romantico', 'musica mexicana', 'norteno']",[]
Hero (feat. Josey Scott),779ooI3rBd0CLqCiiJmtVo,[],[]
Nemo Egg (Main Title),7jSQaXLzpLHjSQTev2krvT,"['orchestral soundtrack', 'soundtrack']",[]
It's Five O'Clock Somewhere,07KYRDFf8Q6sqj4PWCP9vh,['country'],['Country Music']
The Quiet Things That No One Ever Knows,3IlY76VbP31zwPY0S2EMjh,"['emo', 'pop punk', 'post-hardcore', 'screamo']",['Pop Music']
"I Just Can't Wait to Be King - From ""The Lion King"" Soundtrack",0qxtQ8rf3W1nId3D2r0xH4,['movie tunes'],[]
Andar Conmigo,05iMQqncVBIm4AE26EvaTL,"['cantautora mexicana', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']","['Pop Music', 'Rock Music']"
(Can't Get My) Head Around You,1qYcHo4wiesUC2VIRch45G,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']","['Pop Music', 'Rock Music']"
Who Am I,0eO8MW9YSTK3CjdaTYKlhF,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']","['Hip hop Music', 'Pop Music']"
Numb,2nLtzopw4rPReszdYBJU6h,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
No Children,5cxnSTLzGD1t9xcdmJYFVB,"['anti-folk', 'chamber pop', 'folk punk', 'indie rock', 'lo-fi', 'melancholia', 'new weird america']","['Folk Music', 'Pop Music', 'Rock Music']"
This One's for the Girls,01CnYyPXMFRzOFVQBU8WMb,"['contemporary country', 'country', 'country dawn', 'country road']",['Country Music']
Can't Let You Go (feat. Mike Shorey & Lil' Mo),6lrRIfQDcikJ5y5DtyZPuJ,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']","['Hip hop Music', 'Pop Music']"
He's a Pirate,08QaHlMPWuO5PUxjl61bXn,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",[]
Wanna Get To Know You,1dHJETCn2X1R1YwVlMvSza,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']","['Hip hop Music', 'Pop Music']"
The Artist In The Ambulance,0arNrzPygksLY2pEbRgBjw,"['post-hardcore', 'screamo']",[]
Everybody's Fool,0tWEB6BxbI48XN79QE1JbT,['alternative metal'],[]
Gone,1hz7SRTGUNAtIQ46qiNv2p,"['hip hop', 'rap']",['Hip hop Music']
What Ever Happened?,78Gzxi27GuNHTfkn2BylG4,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",['Rock Music']
One Call Away,7soJgKhQTO8hLP2JPRkL5O,"['pop', 'viral pop']",['Pop Music']
Lockjaw,6K6rqLZ7PBDx3PNA4snQzK,['alternative hip hop'],['Hip hop Music']
Cold Hard Bitch,5u6fnmRO5V0PTl5M2Eekeu,"['garage rock', 'modern rock', 'pop rock']","['Pop Music', 'Rock Music']"
Bandido,1xK1Gg9SxG8fy2Ya373oqb,"['reggaeton', 'trap latino', 'urbano latino']",['Reggae Music']
I Miss You,1oTo3ijRbaDAtrjJrGAPSw,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']","['Pop Music', 'Rock Music']"
Officer,57FmgryMQDg7fxbyR65dcT,"['reggae fusion', 'reggae rock']","['Reggae Music', 'Rock Music']"
Suga Suga,6Nq5lE0CeOAAAqN4qhkbZU,"['chicano rap', 'latin hip hop', 'pop rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']","['Hip hop Music', 'Pop Music']"
Poppin' Them Thangs,4E5IFAXCob6QqZaJMTw5YN,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']","['Hip hop Music', 'Pop Music']"
Fazers,1R28m5eWk1EV9FQ3puWrUp,['alternative hip hop'],['Hip hop Music']
Simple Man - Acoustic,4VuKGQiCzE5BdSdvp6Hjoh,"['alternative metal', 'nu metal', 'post-grunge']",[]
Sumérgeme,4vmPvQY7m6MC77mKDdJIkD,"['latin christian', 'rock cristiano']",['Rock Music']
One Thing,1rXq0uoV4KTgRN64jXzIxo,['contemporary country'],['Country Music']
Public Service Announcement (Interlude),1WOwGVtrVWtV3WW7X4TZoB,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']","['Hip hop Music', 'Pop Music']"
Chicks Dig It - Single Edit,0nprj2O0teCglthuhzTG5o,"['contemporary country', 'country', 'country road']",['Country Music']
Pet,2wqXQjOmQ9KoBm9Ssgt4Fo,"['contemporary country', 'country']",['Country Music']
A Favor House Atlantic,4KliQFRlvNKnlVYzMMbSMq,['modern alternative rock'],['Rock Music']
Out Of Control,6mjHiGwrRGE8LVCXVc5QDU,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']","['Pop Music', 'Rock Music']"
Gritaría,0t1UDIDBS2u8k0TltYUHaE,"['cumbia sonidera', 'grupera', 'musica poblana']",[]
Estoy A Punto,3eDwN4LpjslZFUARGab60u,"['banda', 'grupera', 'musica mexicana', 'norteno']",[]
Always on My Mind - 2003 Remaster,2SWn864dJI5RNyrp3F4Kp1,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']","['Pop Music', 'Rock Music']"
Lento,2NsMwNWumJXCdTg2IZCLZ5,"['cantautora mexicana', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']","['Pop Music', 'Rock Music']"
Don't Stay,27gUeiai56GKF6TxvmPJut,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
Wave on Wave,7rS87NoPWbAkVURdVFbGH9,"['classic texas country', 'texas country']",['Country Music']
Weak And Powerless,7gDVjl5fEw2OPAtjbW4LzR,"['alternative metal', 'alternative rock', 'nu metal', 'rock', 'supergroup']",['Rock Music']
Plush - Acoustic,3ftHrCjsTUPLgI48m67byk,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",['Rock Music']
Hey Ya!,2PpruBYCo4H7WOBJ7Q2EwM,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",['Hip hop Music']
In Those Jeans,5ojJNnX5ND2gMGojPd3NiO,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",['Pop Music']
Breathing,4QCKiWC9Q2IMiASCzlAXPv,[],[]
Las Águilas Andan Solas,6wQjoZ4ffP7cAIfiwldEWZ,"['corrido', 'musica mexicana', 'norteno']",[]
Magic Stick,0aULRU35N9kTj6O1xMULRR,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']","['Hip hop Music', 'Pop Music']"
Milkshake - Radio Mix,2s0ouHqJebHfiQ6C1GUFJd,"['dance pop', 'hip pop', 'neo soul', 'urban contemporary']",['Pop Music']
From the Inside,60IkVf7UfQXmt5CwkpcX8a,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
La Botella (Dos Botellas De Mescal),2m42oF2K5zPQalKjlGVuez,"['corridos alternativos', 'norteno', 'tololoche']",[]
The Sound of Settling,6VKAWqNzAMo3m82rqV5BMR,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'washington indie']","['Pop Music', 'Rock Music']"
Mientes Tan Bien,072YgF7J2clpY8DsWOpEri,"['latin arena pop', 'latin pop', 'mexican pop']",['Pop Music']
When U Love Somebody,68Euox5QCQrf0sMI847CfC,"['chamber pop', 'indie folk', 'indie rock', 'new americana', 'stomp and holler']","['Folk Music', 'Pop Music', 'Rock Music']"
Yo Soy Tu Maestro,23EzYG5WcweDqh5RX9nFaW,"['cumbia sonidera', 'grupera', 'musica poblana']",[]
Charlene,0xiuSFBOEHWaJ6rSuUbJWc,"['contemporary r&b', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",[]
Go To Sleep,66ezChUOWvgzRQAi3Ay1wt,"['detroit hip hop', 'hip hop', 'rap']",['Hip hop Music']
Oxy Cotton,5PtMwNq8Dp31uYdGGacVJE,"['country rap', 'crunk', 'dirty south rap', 'memphis hip hop']","['Hip hop Music', 'Country Music']"
Miss Independent,34ceTg8ChN5HjrqiIYCn9Q,"['dance pop', 'pop', 'r&b', 'urban contemporary']",['Pop Music']
Come Clean,2TZ1apxMDlubCGMsOxcTbT,"['dance pop', 'pop', 'post-teen pop']",['Pop Music']
Damn! (feat. Lil' Jon) - Club Mix,5TpaWJKnuyA4MjzAbFXSTQ,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop']",['Hip hop Music']
American Soldier,0oVWPlnK5eAqnJCVB0FvpP,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",['Country Music']
Jefe De Jefes,3TxGNwiGxgE42MqqWAdmDg,"['musica mexicana', 'norteno', 'ranchera']",[]
Diary (feat. Tony! Toni! Tone! & Jermaine Paul),5dxHF4lrDimKqnI3GaZUmC,"['neo soul', 'pop', 'r&b']",['Pop Music']
Automatic Stop,6DUKQUhWqUySYngLXLNwP2,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",['Rock Music']
Fly from the Inside,6kPDxVwJH5YtKeytA2rA6M,"['alternative metal', 'nu metal', 'post-grunge']",[]
Way Away,63IIUzd6eJBfCGIcF8MFnJ,"['alternative metal', 'pop punk', 'post-grunge', 'socal pop punk']",['Pop Music']
Why Can't I?,4z4PB23xYTg1oANmyZovsw,"['alternative pop', 'alternative rock', 'candy pop', 'ectofolk', 'lilith', 'new wave pop', 'permanent wave', 'singer-songwriter']","['Folk Music', 'Pop Music', 'Rock Music']"
I Got A Feelin',5caW5J7nrK4Mtu6cZiBxUk,"['contemporary country', 'country', 'country road']",['Country Music']
Breaking the Habit,6n8TMVyFKoUmDc4apxceRD,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
What Up Gangsta,1CYyIsAaTrnmJ8MO2rec5f,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']","['Hip hop Music', 'Pop Music']"
Almost Home,1ZEW880xswhd9glIHB7GYF,"['ccm', 'christian alternative rock', 'christian indie', 'christian music']",['Rock Music']
"13 Pieces, Op. 76: No. 3 Carillon",4TxDN6eKixUNTgs3B2e4DE,"['classical', 'finnish classical', 'impressionism', 'post-romantic era']",['Classical Music']
Sun Doesn't Rise,24CeaRaJHiMKFAVZTCu8Y0,"['alternative metal', 'cleveland metal', 'industrial metal', 'nu metal', 'rap metal']",[]
Stand Up,2CtCwQhY0ZLvr8L2l8Bo6e,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['Hip hop Music', 'Pop Music']"
Read Your Mind,4Wos0h9ECU2Z3oJMTQxpbc,['pop'],['Pop Music']
Te Va A Doler,2ozSogNm6z9G2Uv6a9iji4,"['salsa', 'salsa puertorriquena', 'tropical']",[]
The District Sleeps Alone Tonight - Remastered,3l14MJpQB4tFFgKLqUqtV3,"['chamber pop', 'indie rock', 'indietronica', 'seattle indie']","['Pop Music', 'Rock Music']"
